key,feature_group,dev,fid,tx,feature_names,feature_refs,candidate_source,source_read_count,source_write_count,source_change_count,seed_last_status,seed_last_raw_present,seed_last_raw_int,seed_last_error,raw_sample,float_sample
bodywork_1001_513811456_5,BODYWORK,1001,513811456,5,Bodywork.BODYWORK_ONLINE_HAS_0x01EA02,Bodywork.BODYWORK_ONLINE_HAS_0x01EA02,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_513811848_5,BODYWORK,1001,513811848,5,Bodywork.BODYWORK_ANTI_ROLLOVER_SWITCH_STATUS,Bodywork.BODYWORK_ANTI_ROLLOVER_SWITCH_STATUS,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_514854912_5,BODYWORK,1001,514854912,5,Bodywork.BODYWORK_ONLINE_HAS_0x01EB01,Bodywork.BODYWORK_ONLINE_HAS_0x01EB01,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_514859008_5,BODYWORK,1001,514859008,5,Bodywork.BODYWORK_ONLINE_HAS_0x01EB02,Bodywork.BODYWORK_ONLINE_HAS_0x01EB02,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_514863104_5,BODYWORK,1001,514863104,5,Bodywork.BODYWORK_ONLINE_HAS_0x01EB03,Bodywork.BODYWORK_ONLINE_HAS_0x01EB03,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_514871296_5,BODYWORK,1001,514871296,5,Bodywork.BODYWORK_ONLINE_HAS_0x01EB05,Bodywork.BODYWORK_ONLINE_HAS_0x01EB05,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_515899392_5,BODYWORK,1001,515899392,5,Bodywork.BODYWORK_ONLINE_HAS_0x01EC00,Bodywork.BODYWORK_ONLINE_HAS_0x01EC00,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_530580488_7,BODYWORK,1001,530580488,7,Bodywork.BODYWORK_LONGITUDINAL_ACCELERATION,Bodywork.BODYWORK_LONGITUDINAL_ACCELERATION,live_reflection_device_map,279,1,0,0,1,1199570688,,,
bodywork_1001_533725184_5,BODYWORK,1001,533725184,5,Bodywork.BODYWORK_ONLINE_HAS_0x01FD00,Bodywork.BODYWORK_ONLINE_HAS_0x01FD00,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_534777856_5,BODYWORK,1001,534777856,5,Bodywork.BODYWORK_ONLINE_HAS_0x01FE01,Bodywork.BODYWORK_ONLINE_HAS_0x01FE01,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_535826432_5,BODYWORK,1001,535826432,5,Bodywork.BODYWORK_ONLINE_HAS_0x01FF01,Bodywork.BODYWORK_ONLINE_HAS_0x01FF01,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_535830528_5,BODYWORK,1001,535830528,5,Bodywork.BODYWORK_ONLINE_HAS_0x01FF02,Bodywork.BODYWORK_ONLINE_HAS_0x01FF02,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_535838720_5,BODYWORK,1001,535838720,5,Bodywork.BODYWORK_ONLINE_HAS_0x01FF04,Bodywork.BODYWORK_ONLINE_HAS_0x01FF04,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_541069312_5,BODYWORK,1001,541069312,5,Bodywork.BODYWORK_ONLINE_HAS_0x020401,Bodywork.BODYWORK_ONLINE_HAS_0x020401,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_542113792_5,BODYWORK,1001,542113792,5,Bodywork.BODYWORK_ONLINE_HAS_0x020500,Bodywork.BODYWORK_ONLINE_HAS_0x020500,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_544210944_5,BODYWORK,1001,544210944,5,Bodywork.BODYWORK_ONLINE_HAS_0x020700,Bodywork.BODYWORK_ONLINE_HAS_0x020700,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_550502400_5,BODYWORK,1001,550502400,5,Bodywork.BODYWORK_ONLINE_HAS_0x020D00,Bodywork.BODYWORK_ONLINE_HAS_0x020D00,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_551563315_5,BODYWORK,1001,551563315,5,Bodywork.BODYWORK_LAPTOP_TABLE_CONFIGURATION,Bodywork.BODYWORK_LAPTOP_TABLE_CONFIGURATION,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_556797968_5,BODYWORK,1001,556797968,5,Bodywork.BODYWORK_DISUS_LEFT_ROAD_FEATURE_SIGNAL,Bodywork.BODYWORK_DISUS_LEFT_ROAD_FEATURE_SIGNAL,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_556797985_5,BODYWORK,1001,556797985,5,Bodywork.BODYWORK_DISUS_RIGHT_ROAD_FEATURE_SIGNAL,Bodywork.BODYWORK_DISUS_RIGHT_ROAD_FEATURE_SIGNAL,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_556797998_5,BODYWORK,1001,556797998,5,Bodywork.BODYWORK_DISUS_LEFT_FEATURE_VERTICAL_DISTANCE,Bodywork.BODYWORK_DISUS_LEFT_FEATURE_VERTICAL_DISTANCE,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_556798049_5,BODYWORK,1001,556798049,5,Bodywork.BODYWORK_DISUS_RIGHT_FEATURE_VERTICAL_DISTANCE,Bodywork.BODYWORK_DISUS_RIGHT_FEATURE_VERTICAL_DISTANCE,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_558899200_5,BODYWORK,1001,558899200,5,Bodywork.BODYWORK_ONLINE_HAS_0x021502,Bodywork.BODYWORK_ONLINE_HAS_0x021502,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_558936064_5,BODYWORK,1001,558936064,5,Bodywork.BODYWORK_ONLINE_HAS_0x02150B,Bodywork.BODYWORK_ONLINE_HAS_0x02150B,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_558948372_5,BODYWORK,1001,558948372,5,Bodywork.BODYWORK_SECOND_ROW_LEFT_REST_CONFIGURATION,Bodywork.BODYWORK_SECOND_ROW_LEFT_REST_CONFIGURATION,live_reflection_device_map,279,1,0,0,1,0,,,
bodywork_1001_558948374_5,BODYWORK,1001,558948374,5,Bodywork.BODYWORK_SECOND_ROW_RIGHT_REST_CONFIGURATION,Bodywork.BODYWORK_SECOND_ROW_RIGHT_REST_CONFIGURATION,live_reflection_device_map,279,1,0,0,1,0,,,
bodywork_1001_558948376_5,BODYWORK,1001,558948376,5,Bodywork.BODY_CAMPING_BED_MODE_CONFIG,Bodywork.BODY_CAMPING_BED_MODE_CONFIG,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_558948378_5,BODYWORK,1001,558948378,5,Bodywork.BODY_PASSENGER_VIEWING_MODE_CONFIGURATION,Bodywork.BODY_PASSENGER_VIEWING_MODE_CONFIGURATION,live_reflection_device_map,279,1,0,0,1,0,,,
bodywork_1001_558952448_5,BODYWORK,1001,558952448,5,Bodywork.BODYWORK_ONLINE_HAS_0x02150F,Bodywork.BODYWORK_ONLINE_HAS_0x02150F,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_567283712_5,BODYWORK,1001,567283712,5,Bodywork.BODYWORK_ONLINE_HAS_0x021D01,Bodywork.BODYWORK_ONLINE_HAS_0x021D01,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_567283760_5,BODYWORK,1001,567283760,5,Bodywork.BODYWORK_PASSANGER_SEAT_ARMREST_THREE_LEVEL_HEATING_FEEDBACK,Bodywork.BODYWORK_PASSANGER_SEAT_ARMREST_THREE_LEVEL_HEATING_FEEDBACK,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_568328192_5,BODYWORK,1001,568328192,5,Bodywork.BODYWORK_ONLINE_HAS_0x021E00,Bodywork.BODYWORK_ONLINE_HAS_0x021E00,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_572523554_5,BODYWORK,1001,572523554,5,Bodywork.BODYWORK_EBD_FAULT_FLAG,Bodywork.BODYWORK_EBD_FAULT_FLAG,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_573571072_5,BODYWORK,1001,573571072,5,Bodywork.ONLINE_HAS_0x022300;ONLINE_HAS_0x022300,Bodywork.ONLINE_HAS_0x022300;ONLINE_HAS_0x022300,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_580911104_5,BODYWORK,1001,580911104,5,BODYWORK_ONLINE_HAS_0x022A00;Bodywork.BODYWORK_ONLINE_HAS_0x022A00,BODYWORK_ONLINE_HAS_0x022A00;Bodywork.BODYWORK_ONLINE_HAS_0x022A00,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_583008256_5,BODYWORK,1001,583008256,5,Bodywork.BODYWORK_ONLINE_HAS_0x022C00,Bodywork.BODYWORK_ONLINE_HAS_0x022C00,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_584062976_5,BODYWORK,1001,584062976,5,Bodywork.BODYWORK_ONLINE_HAS_0x022D01,Bodywork.BODYWORK_ONLINE_HAS_0x022D01,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_584067072_5,BODYWORK,1001,584067072,5,Bodywork.BODYWORK_ONLINE_HAS_0x022D02,Bodywork.BODYWORK_ONLINE_HAS_0x022D02,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_584091648_5,BODYWORK,1001,584091648,5,Bodywork.BODYWORK_ONLINE_HAS_0x022D08,Bodywork.BODYWORK_ONLINE_HAS_0x022D08,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_586154054_5,BODYWORK,1001,586154054,5,Bodywork.BODY_VEHICLE_BREAKDOWN_PAD_TEXT_PROMPT,Bodywork.BODY_VEHICLE_BREAKDOWN_PAD_TEXT_PROMPT,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_587204608_5,BODYWORK,1001,587204608,5,Bodywork.BODYWORK_ONLINE_HAS_0x023000,Bodywork.BODYWORK_ONLINE_HAS_0x023000,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_590348288_5,BODYWORK,1001,590348288,5,BODYWORK_ONLINE_HAS_0x023300;Bodywork.BODYWORK_ONLINE_HAS_0x023300,BODYWORK_ONLINE_HAS_0x023300;Bodywork.BODYWORK_ONLINE_HAS_0x023300,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_591400960_5,BODYWORK,1001,591400960,5,Bodywork.BODYWORK_ONLINE_HAS_0x023401,Bodywork.BODYWORK_ONLINE_HAS_0x023401,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_591400988_5,BODYWORK,1001,591400988,5,Bodywork.BODYWORK_WHETHER_DELAY_POWER_ASSOCIATE_WITH_AIR_CONDITIONER_MARKER,Bodywork.BODYWORK_WHETHER_DELAY_POWER_ASSOCIATE_WITH_AIR_CONDITIONER_MARKER,live_reflection_device_map,279,1,0,0,1,0,,,
bodywork_1001_591405056_5,BODYWORK,1001,591405056,5,Bodywork.BODYWORK_ONLINE_HAS_0x023402,Bodywork.BODYWORK_ONLINE_HAS_0x023402,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_591405094_5,BODYWORK,1001,591405094,5,Bodywork.BODYWORK_RR_REFRIGERATOR_HEAT_SCHEME,Bodywork.BODYWORK_RR_REFRIGERATOR_HEAT_SCHEME,live_reflection_device_map,279,1,0,0,1,0,,,
bodywork_1001_592445440_5,BODYWORK,1001,592445440,5,BODYWORK_ONLINE_HAS_0x023500;Bodywork.BODYWORK_ONLINE_HAS_0x023500,BODYWORK_ONLINE_HAS_0x023500;Bodywork.BODYWORK_ONLINE_HAS_0x023500,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_594542592_5,BODYWORK,1001,594542592,5,Bodywork.BODYWORK_ONLINE_HAS_0x023700,Bodywork.BODYWORK_ONLINE_HAS_0x023700,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_597688320_5,BODYWORK,1001,597688320,5,BODYWORK_ONLINE_HAS_0x023A00;Bodywork.BODYWORK_ONLINE_HAS_0x023A00,BODYWORK_ONLINE_HAS_0x023A00;Bodywork.BODYWORK_ONLINE_HAS_0x023A00,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_602931200_5,BODYWORK,1001,602931200,5,Bodywork.BODY_ONLINE_HAS_0x023F00,Bodywork.BODY_ONLINE_HAS_0x023F00,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_603979776_5,BODYWORK,1001,603979776,5,Bodywork.BODYWORK_ONLINE_HAS_0x024000,Bodywork.BODYWORK_ONLINE_HAS_0x024000,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_605029376_5,BODYWORK,1001,605029376,5,Bodywork.BODYWORK_ONLINE_HAS_0x024100,Bodywork.BODYWORK_ONLINE_HAS_0x024100,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_606076928_5,BODYWORK,1001,606076928,5,Bodywork.BODYWORK_ONLINE_HAS_0x024200,Bodywork.BODYWORK_ONLINE_HAS_0x024200,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_609222656_5,BODYWORK,1001,609222656,5,BODYWORK_ONLINE_HAS_0x024500;Bodywork.BODYWORK_ONLINE_HAS_0x024500,BODYWORK_ONLINE_HAS_0x024500;Bodywork.BODYWORK_ONLINE_HAS_0x024500,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_612368384_5,BODYWORK,1001,612368384,5,BODYWORK_ONLINE_HAS_0x024800;Bodywork.BODYWORK_ONLINE_HAS_0x024800,BODYWORK_ONLINE_HAS_0x024800;Bodywork.BODYWORK_ONLINE_HAS_0x024800,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_614465536_5,BODYWORK,1001,614465536,5,BODYWORK_ONLINE_HAS_0x024A00;Bodywork.BODYWORK_ONLINE_HAS_0x024A00,BODYWORK_ONLINE_HAS_0x024A00;Bodywork.BODYWORK_ONLINE_HAS_0x024A00,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_616562688_5,BODYWORK,1001,616562688,5,BODYWORK_ONLINE_HAS_0x024C00;Bodywork.BODYWORK_ONLINE_HAS_0x024C00,BODYWORK_ONLINE_HAS_0x024C00;Bodywork.BODYWORK_ONLINE_HAS_0x024C00,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_625999872_5,BODYWORK,1001,625999872,5,Bodywork.BODYWORK_ONLINE_HAS_0x025500,Bodywork.BODYWORK_ONLINE_HAS_0x025500,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_627048448_5,BODYWORK,1001,627048448,5,Bodywork.BODYWORK_ONLINE_HAS_0x025600,Bodywork.BODYWORK_ONLINE_HAS_0x025600,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_628097024_5,BODYWORK,1001,628097024,5,Bodywork.BODYWORK_ONLINE_HAS_0x025700,Bodywork.BODYWORK_ONLINE_HAS_0x025700,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_629145600_5,BODYWORK,1001,629145600,5,Bodywork.BODYWORK_ONLINE_HAS_0x025800,Bodywork.BODYWORK_ONLINE_HAS_0x025800,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_629145878_5,BODYWORK,1001,629145878,5,Bodywork.BODYWORK_DISUS_ULTRA_HIGH_SWITCH_STATUS,Bodywork.BODYWORK_DISUS_ULTRA_HIGH_SWITCH_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
bodywork_1001_629145880_5,BODYWORK,1001,629145880,5,Bodywork.BODYWORK_DISUS_ULTRA_LOW_SWITCH_STATUS,Bodywork.BODYWORK_DISUS_ULTRA_LOW_SWITCH_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
bodywork_1001_629145882_5,BODYWORK,1001,629145882,5,Bodywork.BODYWORK_DISUS_ULTRA_HIGH_PROMPT,Bodywork.BODYWORK_DISUS_ULTRA_HIGH_PROMPT,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_629145884_5,BODYWORK,1001,629145884,5,Bodywork.BODYWORK_DISUS_ULTRA_LOW_PROMPT,Bodywork.BODYWORK_DISUS_ULTRA_LOW_PROMPT,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_629145915_5,BODYWORK,1001,629145915,5,Bodywork.BODYWORK_LOW_SQUAT_MODE_FUNCTION_CONFIG,Bodywork.BODYWORK_LOW_SQUAT_MODE_FUNCTION_CONFIG,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_629145917_5,BODYWORK,1001,629145917,5,Bodywork.BODYWORK_LOW_SQUAT_MODE_SWITCH_DISABLED,Bodywork.BODYWORK_LOW_SQUAT_MODE_SWITCH_DISABLED,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_629145918_5,BODYWORK,1001,629145918,5,Bodywork.BODYWORK_LOW_SQUAT_MODE_FUNCTION_STATUS,Bodywork.BODYWORK_LOW_SQUAT_MODE_FUNCTION_STATUS,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_629146115_5,BODYWORK,1001,629146115,5,Bodywork.BODYWORK_DISUS_SCENE_BASED_FUNCTION_CONFIG,Bodywork.BODYWORK_DISUS_SCENE_BASED_FUNCTION_CONFIG,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_631242752_5,BODYWORK,1001,631242752,5,Bodywork.BODYWORK_ONLINE_HAS_0x025A00,Bodywork.BODYWORK_ONLINE_HAS_0x025A00,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_632295424_5,BODYWORK,1001,632295424,5,Bodywork.BODYWORK_ONLINE_HAS_0x025B01,Bodywork.BODYWORK_ONLINE_HAS_0x025B01,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_634388480_5,BODYWORK,1001,634388480,5,BODYWORK_ONLINE_HAS_0x025D00;Bodywork.BODYWORK_ONLINE_HAS_0x025D00,BODYWORK_ONLINE_HAS_0x025D00;Bodywork.BODYWORK_ONLINE_HAS_0x025D00,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_636485632_5,BODYWORK,1001,636485632,5,Bodywork.BODYWORK_ONLINE_HAS_0x025F00,Bodywork.BODYWORK_ONLINE_HAS_0x025F00,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_636485640_5,BODYWORK,1001,636485640,5,Bodywork.BODYWORK_ETC_TAMPER_RANDOM_NUM,Bodywork.BODYWORK_ETC_TAMPER_RANDOM_NUM,live_reflection_device_map,279,1,0,0,1,-10013,,,
bodywork_1001_638582784_5,BODYWORK,1001,638582784,5,BODYWORK_ONLINE_HAS_0x026100;Bodywork.BODYWORK_ONLINE_HAS_0x026100,BODYWORK_ONLINE_HAS_0x026100;Bodywork.BODYWORK_ONLINE_HAS_0x026100,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_638582833_5,BODYWORK,1001,638582833,5,Bodywork.BODYWORK_ROW3_LEFT_BELT_STATUS,Bodywork.BODYWORK_ROW3_LEFT_BELT_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_638582835_5,BODYWORK,1001,638582835,5,Bodywork.BODYWORK_ROW3_RIGHT_BELT_STATUS,Bodywork.BODYWORK_ROW3_RIGHT_BELT_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_643829760_5,BODYWORK,1001,643829760,5,Bodywork.BODYWORK_ONLINE_HAS_0x026601,Bodywork.BODYWORK_ONLINE_HAS_0x026601,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_643833856_5,BODYWORK,1001,643833856,5,Bodywork.BODYWORK_ONLINE_HAS_0x026602,Bodywork.BODYWORK_ONLINE_HAS_0x026602,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_643837952_5,BODYWORK,1001,643837952,5,Bodywork.BODYWORK_ONLINE_HAS_0x026603,Bodywork.BODYWORK_ONLINE_HAS_0x026603,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_646971392_5,BODYWORK,1001,646971392,5,Bodywork.BODYWORK_ONLINE_HAS_0x026900,Bodywork.BODYWORK_ONLINE_HAS_0x026900,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_649068544_5,BODYWORK,1001,649068544,5,Bodywork.BODYWORK_ONLINE_HAS_0x026B00,Bodywork.BODYWORK_ONLINE_HAS_0x026B00,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_650117120_5,BODYWORK,1001,650117120,5,Bodywork.BODYWORK_ONLINE_HAS_0x026C00,Bodywork.BODYWORK_ONLINE_HAS_0x026C00,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_653262848_5,BODYWORK,1001,653262848,5,BODYWORK_ONLINE_HAS_0x026F00;Bodywork.BODYWORK_ONLINE_HAS_0x026F00,BODYWORK_ONLINE_HAS_0x026F00;Bodywork.BODYWORK_ONLINE_HAS_0x026F00,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_653262894_5,BODYWORK,1001,653262894,5,Bodywork.BODYWORK_DOWN_SHIFT_PROMPTS,Bodywork.BODYWORK_DOWN_SHIFT_PROMPTS,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_653262897_5,BODYWORK,1001,653262897,5,Bodywork.BODYWORK_SWITCH_GEAR_MODE_ARHUD,Bodywork.BODYWORK_SWITCH_GEAR_MODE_ARHUD,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_654311424_5,BODYWORK,1001,654311424,5,Bodywork.BODYWORK_ONLINE_HAS_0x027000,Bodywork.BODYWORK_ONLINE_HAS_0x027000,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_654311438_5,BODYWORK,1001,654311438,5,Bodywork.BODYWORK_BACK_DOOR_MAINTENANCE_STATUS,Bodywork.BODYWORK_BACK_DOOR_MAINTENANCE_STATUS,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_654311448_5,BODYWORK,1001,654311448,5,Bodywork.BODYWORK_TAILGATE_SWITCH_PROCESS_CONFIG,Bodywork.BODYWORK_TAILGATE_SWITCH_PROCESS_CONFIG,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_654311450_5,BODYWORK,1001,654311450,5,Bodywork.BODYWORK_TAILGATE_SWITCH_PROCESS_STATUS,Bodywork.BODYWORK_TAILGATE_SWITCH_PROCESS_STATUS,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_654311456_5,BODYWORK,1001,654311456,5,Bodywork.BODYWORK_BACK_DOOR_OPEN_STATUS_CONFIRM,Bodywork.BODYWORK_BACK_DOOR_OPEN_STATUS_CONFIRM,live_reflection_device_map,279,1,0,0,1,0,,,
bodywork_1001_654311463_5,BODYWORK,1001,654311463,5,Bodywork.BODYWORK_KICK_DOOR_SENSE_CONFIG,Bodywork.BODYWORK_KICK_DOOR_SENSE_CONFIG,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_655360000_5,BODYWORK,1001,655360000,5,Bodywork.BODYWORK_ONLINE_HAS_0x027100,Bodywork.BODYWORK_ONLINE_HAS_0x027100,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_656408576_5,BODYWORK,1001,656408576,5,Bodywork.BODYWORK_ONLINE_HAS_0x027200,Bodywork.BODYWORK_ONLINE_HAS_0x027200,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_657457152_5,BODYWORK,1001,657457152,5,Bodywork.BODYWORK_ONLINE_HAS_0x027300,Bodywork.BODYWORK_ONLINE_HAS_0x027300,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_659554304_5,BODYWORK,1001,659554304,5,BODYWORK_ONLINE_HAS_0x027500;Bodywork.BODYWORK_ONLINE_HAS_0x027500,BODYWORK_ONLINE_HAS_0x027500;Bodywork.BODYWORK_ONLINE_HAS_0x027500,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_662700049_5,BODYWORK,1001,662700049,5,Bodywork.BODYWORK_DISUS_FUNCTION_KEY,Bodywork.BODYWORK_DISUS_FUNCTION_KEY,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_664799232_5,BODYWORK,1001,664799232,5,Bodywork.BODYWORK_ONLINE_HAS_0x027A00,Bodywork.BODYWORK_ONLINE_HAS_0x027A00,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_673185792_5,BODYWORK,1001,673185792,5,Bodywork.BODYWORK_ONLINE_HAS_0x028200,Bodywork.BODYWORK_ONLINE_HAS_0x028200,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_675282944_5,BODYWORK,1001,675282944,5,Bodywork.BODYWORK_ONLINE_HAS_0x028400,Bodywork.BODYWORK_ONLINE_HAS_0x028400,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_676331811_5,BODYWORK,1001,676331811,5,Bodywork.BODY_UTURN_IDENTIFY_STATUS_SWITCH_SIGNAL,Bodywork.BODY_UTURN_IDENTIFY_STATUS_SWITCH_SIGNAL,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_676331813_5,BODYWORK,1001,676331813,5,Bodywork.BODY_VOT_ALLLOW_LIGHT_ACTIVATE_BUTTON_FLAG,Bodywork.BODY_VOT_ALLLOW_LIGHT_ACTIVATE_BUTTON_FLAG,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_677380096_5,BODYWORK,1001,677380096,5,Bodywork.BODYWORK_ONLINE_HAS_0x028600,Bodywork.BODYWORK_ONLINE_HAS_0x028600,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_678428672_5,BODYWORK,1001,678428672,5,BODYWORK_ONLINE_HAS_0x028700;Bodywork.BODYWORK_ONLINE_HAS_0x028700,BODYWORK_ONLINE_HAS_0x028700;Bodywork.BODYWORK_ONLINE_HAS_0x028700,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_679477248_5,BODYWORK,1001,679477248,5,BODYWORK_ONLINE_HAS_0x028800;Bodywork.BODYWORK_ONLINE_HAS_0x028800,BODYWORK_ONLINE_HAS_0x028800;Bodywork.BODYWORK_ONLINE_HAS_0x028800,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_680525824_5,BODYWORK,1001,680525824,5,Bodywork.BODYWORK_ONLINE_HAS_0x028900,Bodywork.BODYWORK_ONLINE_HAS_0x028900,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_681574400_5,BODYWORK,1001,681574400,5,Bodywork.BODYWORK_ONLINE_HAS_0x028A00,Bodywork.BODYWORK_ONLINE_HAS_0x028A00,live_reflection_device_map,279,1,0,0,1,2,,,
bodywork_1001_681574523_5,BODYWORK,1001,681574523,5,Bodywork.BODYWORK_TAB_LEOPARD_FOLLOW_PROMPT_CONDITION_STATUS,Bodywork.BODYWORK_TAB_LEOPARD_FOLLOW_PROMPT_CONDITION_STATUS,live_reflection_device_map,279,1,0,0,1,65535,,,
bodywork_1001_681574594_5,BODYWORK,1001,681574594,5,Bodywork.BODYWORK_U_TURN_THERMAL_MANAGEMENT_SATISFY,Bodywork.BODYWORK_U_TURN_THERMAL_MANAGEMENT_SATISFY,live_reflection_device_map,279,1,0,0,1,1,,,
bodywork_1001_681574599_5,BODYWORK,1001,681574599,5,Bodywork.BODYWORK_TAB_LEOPARD_THROTTLE_CONDITION_STATUS,Bodywork.BODYWORK_TAB_LEOPARD_THROTTLE_CONDITION_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
